81156,"9,0",NULL,NULL,NULL,NULL,NULL
81192,"16,0",NULL,NULL,NULL,NULL,NULL
81349,"9,0",NULL,NULL,NULL,NULL,NULL
81524,"28,0",NULL,NULL,NULL,NULL,NULL
81585,"25,0",NULL,NULL,NULL,NULL,NULL
81685,"17,0",NULL,NULL,NULL,NULL,NULL
87390,"255,0",NULL,NULL,NULL,NULL,NULL
87526,"6,0",NULL,NULL,NULL,NULL,NULL
87533,"15,0",NULL,NULL,NULL,NULL,NULL
87901,"445,0",NULL,NULL,NULL,NULL,NULL
87951,"87,8",NULL,NULL,NULL,NULL,NULL
88033,"11,0",NULL,NULL,NULL,NULL,NULL
88037,"23,0",NULL,NULL,NULL,NULL,NULL
88201,"22,0",NULL,NULL,NULL,NULL,NULL
88212,"16,0",NULL,NULL,NULL,NULL,NULL
88337,"18,0",NULL,NULL,NULL,NULL,NULL
101905,"14,7",NULL,NULL,NULL,NULL,NULL
102166,"258,0",NULL,NULL,NULL,NULL,NULL
102809,"112,0",NULL,NULL,NULL,NULL,NULL
102877,"50,0",NULL,NULL,NULL,NULL,NULL
102884,"17,0",NULL,NULL,NULL,NULL,NULL
102984,,NULL,NULL,NULL,NULL,NULL
103320,"18,0",NULL,NULL,NULL,NULL,NULL
103395,"21,0",NULL,NULL,NULL,NULL,NULL
103777,"15,0",NULL,NULL,NULL,NULL,NULL
111576,"982,0",NULL,NULL,NULL,NULL,NULL
111901,"125,0",NULL,NULL,NULL,NULL,NULL
112008,"30,0",NULL,NULL,NULL,NULL,NULL
112019,"14,4",NULL,NULL,NULL,NULL,NULL
112119,"54,0",NULL,NULL,NULL,NULL,NULL
112126,"14,0",NULL,NULL,NULL,NULL,NULL
112394,"14,0",NULL,NULL,NULL,NULL,NULL
122254,"110,0",NULL,NULL,NULL,NULL,NULL
122411,"8,0",NULL,NULL,NULL,NULL,NULL
122422,"605,0",NULL,NULL,NULL,NULL,NULL
122529,"30,0",NULL,NULL,NULL,NULL,NULL
122536,"80,0",NULL,NULL,NULL,NULL,NULL
122547,"150,0",NULL,NULL,NULL,NULL,NULL
122554,"480,0",NULL,NULL,NULL,NULL,NULL
122665,"55,0",NULL,NULL,NULL,NULL,NULL
136569,,NULL,NULL,NULL,NULL,NULL
136576,"24,0",NULL,NULL,NULL,NULL,NULL
136594,"14,0",NULL,NULL,NULL,NULL,NULL
136601,"19,0",NULL,NULL,NULL,NULL,NULL
136676,"210,0",NULL,NULL,NULL,NULL,NULL
136683,"80,0",NULL,NULL,NULL,NULL,NULL
136687,"110,0",NULL,NULL,NULL,NULL,NULL
136694,"460,0",NULL,NULL,NULL,NULL,NULL
136708,"9,0",NULL,NULL,NULL,NULL,NULL
16523,"16,0",90L,2P,2.2,B3,-
16530,"15,6",90L,4P,1.5,B34,-
16537,"15,0",90L,6P,0.75,B34,-
16541,"17,0",90L,4P,1.5,B3,-
16548,"15,0",100L,6P,1.1,B3,-
16555,"21,0",100L,4P,2.2,B15,-
16566,"6,0",NULL,NULL,NULL,NULL,NULL
16573,"13,0",NULL,NULL,NULL,NULL,NULL
16598,"15,0",90L,4P,1.5,B34,-
16616,"6,5",71M,4P,0.18,B3,-
17677,"41,0",NULL,NULL,NULL,NULL,NULL
17243,"6,0",NULL,NULL,NULL,NULL,NULL
